CityTown,Location,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,
Syracuse,James M. Hanley Federal Building,NY,US,2018-07-18,more than 70,70,,70,,,coalition of organizations,"against corruption, pro-democracy",1,protest,0,0,0,0,1,1,https://www.confrontcorruption.org/syracuse_ny,https://www.syracuse.com/politics/index.ssf/2018/07/protesters_rally_in_solidarity_with_confront_corruption_vigil_at_federal_buildin.html,,,
Tempe,Mill Avenue next to Harkins Valley Art Theater,AZ,US,2018-07-18,na,48,,48,,,coalition of organizations,"against corruption, pro-democracy",1,protest,0,0,0,0,1,1,https://www.confrontcorruption.org/captainslog/march_on_mill_to_demand_democracy_in_phx_tempe,https://twitter.com/CaptainsLog2O18/status/1019822769263980544,,Partial count taken from photo,
Toledo,3030 Secor rd,OH,US,2018-07-18,,,,,,,coalition of organizations,"against corruption, pro-democracy",1,protest,,,,,1,1,https://www.confrontcorruption.org/6872/demand_democracy_vigil_rm8hx0xnvhbp4cjehpkcbq,,,,
Troy,outside police headquarters,NY,US,2018-07-18,about 45,45,,45,,,general Protestors,protesting police shooting of local man,0,protest,0,0,0,0,1,1,https://www.timesunion.com/news/article/Protest-planned-to-fault-Schenectady-County-DA-13084449.php,https://www.timesunion.com/news/article/Troy-police-protest-calls-for-change-13085591.php,,,
Tucson,District Office of Congresswoman Martha McSally,AZ,US,2018-07-18,,,,,,,coalition of organizations,"against corruption, pro-democracy",1,protest,,,,,1,1,https://www.confrontcorruption.org/mbryan/martha_mcsally_district_office,,,,
Traverse City,The Open Space,MI,US,2018-07-18,,,,,,,coalition of organizations,"against corruption, pro-democracy",1,vigil; protest,,,,,1,1,https://www.confrontcorruption.org/traverse_city_mi,,,,
Terre Haute,Vigo County Courthouse,IN,US,2018-07-18,na,20,,20,,,coalition of organizations,against Trump administration corruption; pro-democracy,1,vigil; protest,0,0,0,0,1,1,https://www.confrontcorruption.org/barb1840/wabash_valley_in_solidarity_confronts_corruption,http://www.wthitv.com/content/video/488569351.html,,Partial count taken from video,
Ukiah,Courthouse,CA,US,2018-07-18,,,,,,,coalition of organizations,against Trump administration corruption; pro-democracy,1,vigil; protest,,,,,1,1,https://www.confrontcorruption.org/msinmendo/stand_up_for_democracy_ufgvvllxeajma4wfrponua,,,,
Ventura,Ventura County Government Center,CA,US,2018-07-18,na,35,,35,,,coalition of organizations,"against corruption, pro-democracy",1,protest,0,0,0,0,1,1,https://www.confrontcorruption.org/indivisibleventura/helsinki_was_the_last_straw_ventura_confronts_corruption,https://www.keyt.com/news/trump-protest-in-ventura-gets-mixed-reviews/770143384,,Partial count taken from video,
Vienna,,VA,US,2018-07-18,,,,,,,coalition of organizations,"against corruption, pro-democracy",1,protest,,,,,1,1,https://www.confrontcorruption.org/vienna_va,,,,
Walla Walla,Main Street and 1st Ave,WA,US,2018-07-18,sixty to seventy,60,,70,,,coalition of organizations,against Trump administration corruption; pro-democracy,1,vigil; protest,0,0,0,0,1,1,https://www.confrontcorruption.org/factotumchris/walla_walla_confront_corruption_demand_democracy_vigil,http://www.union-bulletin.com/news/crowd-stands-vigil-to-confront-corruption/article_b05158cc-8b7c-11e8-b2ca-3358eb1c260f.html,,,
Washington,Lafayette Park,DC,US,2018-07-18,na,485,,485,,,coalition of organizations,"against corruption, pro-democracy",1,protest,0,0,0,0,1,1,https://www.confrontcorruption.org/dc/confront_corruption_at_the_white_house,https://www.washingtonian.com/2018/07/19/the-latest-trump-protest-tactic-mariachi-music/,http://thehill.com/homenews/news/397796-anti-trump-protesters-hold-candlelight-vigil-by-white-house,Multi-day protest,
Wenatchee,outside Central Washington Hospital,WA,US,2018-07-18,na,40,,40,,,United Food and Commercial Workers Local 21,rallying for support in contract negotiations,0,rally,0,0,0,0,1,1,http://www.ifiberone.com/hospital-protest/article_507ea510-8b6f-11e8-95d7-0b51a410ed8a.html,,,Partial count taken from photo,
Williamsport,Market Square,PA,US,2018-07-18,,,,,,,coalition of organizations,"against corruption, pro-democracy",1,protest,,,,,1,1,https://www.confrontcorruption.org/alihirsch/candlelight_vigil_to_defend_democracy,,,,
Willimantic,Peace Corner,CT,US,2018-07-18,,,,,,,coalition of organizations,"against corruption, pro-democracy",1,protest,,,,,1,1,https://www.confrontcorruption.org/1108/save_our_country,,,,
Wilton,Wilton Public Library,NH,US,2018-07-18,,,,,,,coalition of organizations,"against corruption, pro-democracy",1,protest; vigil,,,,,1,1,https://www.confrontcorruption.org/wiltonpeace/confront_corruption_vigil_xrji_evvvvwa-57s-tt4vw,,,,
Winslow,Waypoint Park,WA,US,2018-07-18,na,16,,16,,,coalition of organizations,"against corruption, pro-democracy",1,protest,0,0,0,0,1,1,http://www.bainbridgereview.com/life/confront-corruption-rally-occupies-waypoint-park-photo-gallery/,,,Partial count taken from picture,
Woodbury,Gloucester County Courthouse,NJ,US,2018-07-18,,,,,,,coalition of organizations,"against corruption, pro-democracy",1,protest,,,,,1,1,https://www.confrontcorruption.org/jeannej/defend_democracy_gloucester_co_new_jersey,,,,
Woodstock,Old Courthouse Plaza,VA,US,2018-07-18,,,,,,,coalition of organizations,"against corruption, pro-democracy",1,protest,,,,,1,1,https://www.confrontcorruption.org/lallen/vigil_to_confront_corruption_and_demand_democracy,,,,
Ashland,Main Street side of the Plaza,OR,US,2018-07-19,some 70,70,,70,,,general Protestors,anti-Trump; pro-democracy,1,protest,0,0,0,0,1,1,http://dailytidings.com/news/politics-and-elections/dozens-turn-out-for-plaza-demonstration-to-stand-for-democracy,,,,
Beacon Hill,,MA,US,2018-07-19,hundreds,200,,200,,,general protestors,pro-clean energy,1,rally,0,0,0,0,1,1,https://www.recorder.com/Pressure-builds-for-comprehensive-energy-legislation-to-clear-Beacon-Hill-18963975,,,,
Beverly Hills,Cafe Roma,CA,US,2018-07-19,twenty people,20,,20,,,Restaurant Opportunities Center of Los Angeles; former employees,Presenting allegations of abuse by restaurant owners,0,protest,0,0,0,0,1,1,https://la.eater.com/2018/7/19/17587890/beverly-hills-restaurant-workers-protest-sexual-misconduct-racism-wage-theft,,,,
Boston,outside JFK Federal Building,MA,US,2018-07-19,,,,,,,National Domestic Workers Alliance,Protesting Trump policy of family separation,1,protest; vigil,0,0,0,0,1,1,https://www.bostonglobe.com/metro/2018/07/19/nannies-caregivers-hold-vigil-for-separated-families/0iJFhT3F4O1Gt4ZaURtCuJ/story.htm,,,,
Buffalo,Erie County Holding Center,NY,US,2018-07-19,na,9,,9,,,general protestors,demonstrating following release of report about the death of India Cummings,0,protest,0,0,0,0,1,1,https://www.wgrz.com/article/news/local/india-cummings-protest-follows-state-report/71-575703049,,,,
Chicago,outside Mayor Rahm Emanuel's house,IL,US,2018-07-19,about 100,100,,100,,,general protestors,Protesting to demand justice following the police shooting of Harith Augustus,1,protest,0,0,0,0,1,1,http://abc7chicago.com/activists-demanding-justice-after-police-shooting-protest-outside-emanuels-house/3788788/,,,,
Dayton,outside Good Samaritan Hospital,OH,US,2018-07-19,more than two dozen,24,,24,,,general protestors,protesting closure of Good Samaritan Hospital,0,protest,0,0,0,0,1,1,https://www.whio.com/news/members-local-clergy-group-protest-closing-good-samaritan-hospital/6xMqhmsh77YIyym4DOJs8H/,,,Count taken from quote in video,
Grand Rapids,Trinity United Methodist Church of Grand Rapids,MI,US,2018-07-19,FB: 36,36,,36,,,GR Rapid Response to ICE,anti-ICE; protesting county contract with ICE,1,protest,0,0,0,0,1,1,https://www.facebook.com/events/455111854916498/,,,,
Kent,,WA,US,2018-07-19,na 40,40,,40,,,teachers,rallying for better pay,0,rally,0,0,0,0,1,1,https://q13fox.com/2018/07/19/kent-public-school-teachers-rally-for-better-pay-threaten-strike-in-the-fall/,,,Partial count taken from video,
Los Angeles,outside rep. Maxine Waters Office,CA,US,2018-07-19,,,,,,,The Oath Keepers,protesting Rep. Maxine Waters' statements in protest of the Trump admin,2,protest,,,,,1,1,https://www.splcenter.org/hatewatch/2018/07/17/oath-keepers-are-planning-ongoing-protest-maxine-waters-congressional-offices,,,protest cancelled,
Los Angeles,Outside Rep. Maxine Waters Office,CA,US,2018-07-19,dozens,24,,24,,,general protestors,supporting Rep. Maxine Waters,1,counter-protest,0,0,0,0,0,1,http://thehill.com/homenews/house/397982-far-right-group-fails-to-show-up-to-planned-protest-at-maxine-waters-office,,,,
O'Fallon,Regency Conference Center,MO,US,2018-07-19,about 40,40,,40,,,general protestors,anti-Trump/Pence,1,protest,0,0,0,0,1,1,https://thesouthern.com/news/local/govt-and-politics/pence-defends-trump-during-visit-to-metro-east-is-met/article_38a239ca-da44-54c7-afd0-0e8fbdfa08e4.html,,,,
Opelousas,St. Landry Parish Courthouse,LA,US,2018-07-19,na,15,,15,,,general protestors,anti-animal abuse,1,protest,0,0,0,0,1,1,https://www.dailyworld.com/story/news/2018/07/20/humane-society-protests-sentencing-horse-cruelty-case/809119002/,,,,
Redding ,Redding City Hall,CA,US,2018-07-19,some 27 demonstrators,27,,27,,,general protestors,protesting Trump's stance towards Vladimir Putin,1,protest,0,0,0,0,1,1,https://www.redding.com/story/news/2018/07/18/redding-vigil-joined-protest-dog-rallies-against-trump/799180002/,,,,
Sacramento,7th street,CA,US,2018-07-19,dozens,24,,24,,,Occupy ICE Sacto,Protesting ICE,1,protest,0,0,0,0,1,1,https://www.sacbee.com/news/local/crime/article215703325.html,,,ended on 07/29,
Salem,outside the Oregon Health Authority,OR,US,2018-07-19,,,,,,,general protestors,protesting restrictive opioid laws,0,protest,0,0,0,0,1,1,https://www.statesmanjournal.com/picture-gallery/news/local/2018/07/19/opioid-patients-rally-outside-oha-salem/802784002/,,,,
Salem,City Hall,OR,US,2018-07-19,na,54,,54,,,general protestors,rally for contracts for city employees,0,rally,0,0,0,0,0,1,https://www.statesmanjournal.com/story/news/2018/07/17/city-salem-workers-rally-thursday-fair-contract-amid-tense-union-talks/794200002/,https://www.statesmanjournal.com/picture-gallery/news/local/2018/07/20/salem-employees-rally-fair-contract/804780002/,,Partial count taken from photo,
Santa Fe,New Mexico Capitol building,NM,US,2018-07-19,more than 125,125,,125,,,general protestors,rally to replace diesel school buses with zero-emission buses,0,rally,0,0,0,0,1,1,http://origin.lcv.org/article/125-rally-outside-national-governors-association-meeting-calling-governors-invest-clean-electric-school-buses-children/,,,,
St. Louis,Thomas F. Eagleton Federal Courthouse to Robert A. Young Federal Building,MO,US,2018-07-19,about 100,100,,100,,,general protestors,protesting immigrant detention and family separation,1,protest,21,0,0,0,1,1,https://www.stltoday.com/news/local/govt-and-politics/immigration-protest-in-st-louis/collection_92e677cc-133d-5548-8d0d-1d5925e5783a.html#1,,,,
Tampa,In front of the Department of Homeland Security and ICE Office ,FL,US,2018-07-19,approximately 25,25,,25,,,coalition of organizations,protesting ICE and DHS; calling for changes in immigrant detention policies,1,protest,0,0,0,0,1,1,https://www.tampabay.com/Activists-camp-out-in-protest-at-Tampa-s-Homeland-Security-ICE-offices_170164511,,,,
Washington,Capitol Hill,DC,US,2018-07-19,FB: 66,66,,66,,,Zero Hour March,demanding action on climate change,1,rally,0,0,0,0,1,1,https://www.facebook.com/events/1597819576953284/,,,,
Wilmington,Carvel State Office Building,DE,US,2018-07-19,more than 30,30,,30,,,general protestors,protesting the mass arrest and indefinite imprisonment of 39 people on drug charges,0,protest,0,0,0,0,1,1,https://www.delawareonline.com/story/news/local/2018/07/19/group-protests-racketeering-indictment-calling-sweep-up-african-americans/797204002/,,,,
Annville,Downtown,PA,US,2018-07-20,,,,,,,CHIPSA,protesting fracking,0,protest,0,0,0,0,1,1,https://www.ldnews.com/story/news/2018/07/25/human-billboard-pipeline-protest-annville-fracking-natural-gas/834002002/,,,,
Atlanta,City Hall,GA,US,2018-07-20,hundreds,200,,200,,,general protestors,demanding action for people impacted by city's housing crisis,1,protest,0,0,0,0,1,1,https://www.11alive.com/article/news/local/protesters-target-high-atlanta-beltline-prices-outside-atlanta-city-hall/85-576051824,,,,
Boston,,MA,US,2018-07-20,,,,,,,National Domestic Workers Alliance; Matahari Women Workers' Center; Massachusetts Jobs with Justice; Hand in Hand: The Domestic Employer's Network,Protesting Trump administration's immigration policies,1,protest,0,0,0,0,1,1,https://www.masslive.com/expo/news/erry-2018/07/b1951229cf8546/index.html,,,,
Burlington,outside ICE facility,MA,US,2018-07-20,na,30,,30,,,The National Domestic Workers Alliance,Protesting Trump administration's immigration policies,1,protest,0,0,0,0,1,1,https://twitter.com/domesticworkers/status/1020351830986027009,,,count from pic,
Cambridge,Harvard Square to Arthur M Sackler Museum,MA,US,2018-07-20,~100,100,,100,,,general protestors,Protesting Sackler family's involvement in the opioid crisis,0,protest; march,0,0,0,0,1,1,http://www.wbur.org/commonhealth/2018/07/20/harvard-protest-sackler-museum-opioid-crisis,,,,
Detroit,,MI,US,2018-07-20,hundreds,200,,200,,,general ralliers,"drawing support for a pension fix, Democratic town hall",1,rally,0,0,0,0,1,1,https://www.freep.com/story/money/personal-finance/susan-tompor/2018/07/20/teamster-retiree-pension-cut-detroit/791711002/,,,,
Durango,near Greenmount Cemetery,CO,US,2018-07-20,,,,,,,homeless residents,protesting city's treatment of homeless persons,1,protest,0,0,0,0,1,1,https://durangoherald.com/articles/232757-homeless-campers-protest-city-rules,,,,
El Paso,from Cleveland Square Park in Downtown to St. Patrick Cathedral,TX,US,2018-07-20,hundreds,200,,200,,,religious leaders,praying for migrants who have been separated by ICE,1,procession; prayer rally,0,0,0,0,1,1,https://www.elpasotimes.com/story/news/immigration/2018/07/20/elpaso-religious-leaders-vatican-rep-march-immigrants/809983002/,https://www.ktsm.com/news/local/el-paso-news/hundreds-march-streets-of-downtown-in-interfaith-procession/1314208091,,,
Greenfield,outside Franklin County House of Corrections,MA,US,2018-07-20,roughly 50; more than 70,50,,70,,,Massachusetts Jobs with Justice,Rallying for abolishing ICE,1,rally,0,0,0,0,1,1,https://www.recorder.com/Locals-rally-against-ICE-and-detention-centers-in-Massachusetts-in-front-of-Franklin-County-House-of-Corrections-18963993,https://www.masslive.com/news/index.ssf/2018/07/pioneer_valley_residents_deman.html,,,
Kansas City,,KS,US,2018-07-20,more than 3000,3000,,3000,,,Brent Welder's congressional primary campaign,Democratic campaign rally,1,rally,0,0,0,0,1,1,https://www.wsbtv.com/news/sanders-ocasiocortez-to-rally-democrats-in-deepred-kansas/793897677?utm_source=homestream&utm_medium=site_navigation&utm_campaign=homestream_click,,,,
Kenai,,AK,US,2018-07-20,nearly 200,200,,200,,,Setnet Fishermen,Protesting salmon fishing closures,0,protest,0,0,0,0,1,1,http://www.kodiakdailymirror.com/news/article_ef6fdffa-43f4-5bca-992e-9418516dee13.html,,,,
Philadelphia,Eighth and Cherry Streets near Police Headquarters in Center City,PA,US,2018-07-20,about 20,20,,20,,,general protestors,anti-ICE,1,protest,0,0,0,0,1,1,http://www2.philly.com/philly/news/occupy-ice-protest-block-trafficanti-ice-protesters-block-traffic-philadelphia-20180720.html,,,,
Philadelphia,Southwest Philly,PA,US,2018-07-20,,,,,,,general protestors,anti-violence,0,march,0,0,0,0,0,1,https://6abc.com/residents-march-to-stop-the-violence-in-philadelphia/3797026/,,,,
Reading,on the 1100 block of Schuylkill Avenue,PA,US,2018-07-20,,,,,,,Make The Road Pennsylvania,raising awareness of ongoing problems in Puerto Rico; protesting governmental mismanagement,1,rally,0,0,0,0,1,1,http://www.readingeagle.com/news/article/situation-in-puerto-rico-highlighted-by-demonstrators-in-reading,,,,
Rochester,outside City Hall,NH,US,2018-07-20,roughly a dozen,12,,12,,,general protestors,protesting city's tenting ban and supporting homeless persons,0,protest,0,0,0,0,1,1,http://www.fosters.com/news/20180720/protesters-challenge-rochesters-tenting-ordinance,,,,
San Francisco,555 California St,CA,US,2018-07-20,,,,,,,Rise Up Retail,rallying for severance pay for Toys R' Us employees,0,rally,,,,,1,1,https://www.sacbee.com/news/business/article215113680.html,,,,
Santa Fe,from the state Capitol to downtown,NM,US,2018-07-20,,,,,,,Somos Un Pueblo Unido; Native advocacy organizations such as Tewa Women United and the Red Nation; Black Lives Matter; WildEarth Guardians; and many more,general pro-progressive/liberal/democratic,1,rally,,,,,1,1,http://www.santafenewmexican.com/news/local_news/range-of-activists-rally-under-umbrella-message-to-attract-governors/article_5d30826c-acf5-5a68-864b-4c3eeda8443e.html,,,,
