CityTown,Location,County,StateTerritory,Country,Date,EstimateText,EstimateLow,BestGuess,EstimateHigh,AdjustedLow,AdjustedHigh,Actor,Claim,Pro(2)/Anti(1),EventType,ReportedArrests,ReportedParticipantInjuries,ReportedPoliceInjuries,ReportedPropertyDamage,TownsCities,Events,Source1,Source2,Source3,Misc.,Source4
Santa Maria,Main St and Broadway intersection,Santa Barbara,CA,US,2020-01-25,hundreds; estimated 300,200,,300,,,general protesters,in remembrance of the Holocaust,0,rally,0,0,0,0,1,1,https://santamariatimes.com/news/local/hundreds-of-church-of-jesus-christ-parishioners-rally-in-support/article_8e0224fe-dc2a-551e-b2d9-b26b3d5c7267.html,,,,
Spokane,Downtown,Spokane,WA,US,2020-01-25,,,,,,,The Peace and Justice Action League of Spokane; Veterans for PEace,against war with Iran,1,march,0,0,0,0,1,1,https://www.kxly.com/no-war-no-racist-islamophobia-march-and-teach-in-to-take-place-in-downtown/,,,,
Tampa,Lykes Gaslight Park,Hillsborough ,FL,US,2020-01-25,,,,,,,general protesters,against war with Iran,1,rally,0,0,0,0,1,1,https://www.wmnf.org/peace-activists-in-tampa-port-richey-will-protest-war-against-iran/,,,,
Terre Haute,Vigo County Courthouse,Vigo,IN,US,2020-01-25,,,,,,,general protesters,against war with Iran,1,rally,0,0,0,0,1,1,https://www.tribstar.com/news/local_news/anti-war-rally-set-for-saturday-in-terre-haute/article_9d5423f1-2a38-574e-947e-5ff2f868d860.html,,,,
Tucson,corner of Speedway and Euclid,Pima,AZ,US,2020-01-25,,,,,,,Code Pink,against war with Iran,1,protest,0,0,0,0,1,1,https://www.kold.com/2020/01/26/group-gathers-saturday-protest-going-war-with-iran/,,,,
Waterloo,SingleSpeed Brewery,Black Hawk,IA,US,2020-01-25,hundreds,200,,200,,,Black Hawk County National Organization for Women; Northern Iowa Feminists; One Iowa; Americans for Democratic Action,support women's rights,1,march,0,0,0,0,1,1,https://wcfcourier.com/news/local/govt-and-politics/waterloo-march-commemorates-years-of-women-voting/article_dc8da24b-bbd7-59d0-ab71-41cf9dc999d9.html,,,,
Atlanta,CNN to the National Center for Civil and Human Rights,Fulton,GA,US,2020-01-26,more than 1000,1000,,1000,,,general protesters,against new citizenship law in India,0,protest,0,0,0,0,1,1,https://www.ajc.com/news/local/india-citizenship-law-draws-protesters-downtown-atlanta/BilqcaRHrn3Q5v2ti5NW9M/,,,,
Columbia,North Pointe Estates; Bethel Bishop; The Colony; Booker Washington Heights,Richland,SC,US,2020-01-26,about 200,200,,200,,,North Columbia Youth Empowerment Initiative,against criminal violence,0,march,0,0,0,0,1,1,https://www.thestate.com/news/local/article239664378.html,,,,
Freeport,West Ave,Stephenson,IL,US,2020-01-26,more than 40,40,,40,,,general protesters,for impeaching President Trump,1,protest; rally,0,0,0,0,1,1,https://www.journalstandard.com/news/20200127/local-group-takes-we-people-protest-to-streets,,,,
Hereford ,Hereford bridge,Cochise,AZ,US,2020-01-26,,,,,,,general protesters,against border wall,1,protest,0,0,0,0,1,1,https://www.myheraldreview.com/news/community/peaceful-protest-of-border-wall-across-river-planned/article_351a1978-361b-11ea-a2a7-534e546bcbca.html,,,,
Lowell,Lowell Correctional Institution,Marion,FL,US,2020-01-26,nearly 80,80,,80,,,National Council for Incarcerated and Formerly Incarcerated Women and Girls,against abuse of inmates by correctional officers,0,protetst,0,0,0,0,1,1,https://www.alligator.org/news/third-protest-at-lowell-c-i-follows-arrest-of-guard/article_58fb3daa-40d8-11ea-a2fd-db9694dceed0.html,,,,
Nashville,War Memorial Auditorium,Davidson,TN,US,2020-01-26,dozens,24,,24,,,American Muslim Advisory Council,against new citizenship law in India,0,protest,0,0,0,0,1,1,https://www.tennessean.com/story/news/2020/01/26/nashville-protest-new-indian-citizenship-law-muslims/4583151002/,,,,
New York,Manhattan,New York ,NY,US,2020-01-26,thousands,2000,,2000,,,Indian American Muslim Council,against new citizenship law in India,0,protest,0,0,0,0,1,1,https://www.newsday.com/long-island/nassau/westbury-manhattan-india-muslims-1.41041166,,,,
Pittsburgh,University of Pittsburgh,Allegheny,PA,US,2020-01-26,dozens,24,,24,,,Pittsburgh Against Fascism in India ,against new citizenship law in India,0,protest,0,0,0,0,1,1,https://pittnews.com/article/154367/news/pittsburgh-against-fascism-in-india-holds-protest-at-frick-fountain/,,,,
St. Paul,State Capitol,Ramsey,MN,US,2020-01-26,roughly 400,400,,400,,,general protesters,against new citizenship law in India,0,protest,0,0,0,0,1,1,https://www.mprnews.org/story/2020/01/27/sahan-minnesota-protesters-slam-indias-new-citizenship-law-as-biased-against-muslims,,,,
Annapolis,,Anna Arundel ,MD,US,2020-01-27,dozens,24,,24,,,Baltimore Algebra Project; Baltimore Intersection,for additional funding for education ,0,rally,0,0,0,0,1,1,https://baltimore.cbslocal.com/2020/01/27/students-rally-in-support-of-kirwan-commission-education-funding-plan/,,,,
Birmingham,Office of Sen. Doug JOnes,Jefferson,AL,US,2020-01-27,about 20,20,,20,,,Alabama Republican Party ,against impeaching President Trump,2,protest,0,0,0,0,1,1,https://www.al.com/news/birmingham/2020/01/birmingham-rally-calls-on-doug-jones-to-acquit-trump-in-senate-trial.html,,,,
Bradenton,intersection of 14th St and Cortez Rd,Manatee,FL,US,2020-01-27,about 15 ,15,,15,,,Bloodstained Men,against circumcision ,0,protest,0,0,0,0,1,1,https://www.bradenton.com/latest-news/article239676533.html,,,,
Chino Hills,Butterfield Ranch Elementary,San Bernardino ,CA,US,2020-01-27,,,,,,,general protesters,in support of teachers,0,rally,0,0,0,0,1,1,https://abc7.com/5883374,,,,
Des Moines,Des Moine campaign office for Joe Biden,Polk,IA,US,2020-01-27,two dozen,24,,24,,,Citizens for Community Improvement Action Fund; Iowa Student Action,against presidential candidate Joe Biden ,0,protest,5,0,0,0,1,1,http://www.crestonnews.com/2020/01/28/police-cite-5-protesters-at-biden-office-in-des-moines/aus0dak/,,,,
Frankfort,Capitol,Franklin,KY,US,2020-01-27,,,,,,,general protesters,support scholarship tax credit for private schools; school choice,0,rally,0,0,0,0,1,1,https://www.wymt.com/content/news/School-choice-supporters-rally-for-scholarship-tax-credit-567330791.html,,,,
New Orleans,5316 Michoud Blvd,Orleans,LA,US,2020-01-27,,,,,,,general protesters,for resignation of Einstein Charter Schools CEO Michael McKenzie and its board of directors,0,protest; walk out,0,0,0,0,1,1,https://localnews8.com/news/2020/01/27/walk-out-protest-at-new-orleans-high-school/,,,,
New York,Grand Central Terminal; Manhattan,New York,NY,US,2020-01-27,,,,,,,general protesters,anti-Trump,1,protest,0,0,0,0,1,1,https://www.nydailynews.com/new-york/ny-gridlock-sam-trump-protest-grand-central-20200126-vi6jaidczneyjiiv6ekinoiixe-story.html,,,,
Pueblo,City Hall,Pueblo,CO,US,2020-01-27,,,,,,,Bring Power Home 2020,"against deal to keep Black Hills Energy instead of having its own utility, for public electric utility",0,rally,0,0,0,0,1,1,https://www.koaa.com/news/covering-colorado/pueblo-group-in-favor-of-starting-own-utility-to-hold-rally-before-next-city-council-meeting,,,,
Rapid City,Pennington County Administration Center,Pennington ,SD,US,2020-01-27,about 40,40,,40,,,Vote YES RCS,in support of school bond issue,0,rally,0,0,0,0,1,1,https://rapidcityjournal.com/news/local/supporters-rally-for-school-district-s-million-bond-measure/article_b1a2e385-50c1-5751-bb48-a3e7b8da590d.html,,,,
Richmond,Studio Two Three,Henrico,VA,US,2020-01-27,more than 100,100,,100,,,general protesters,support advocacy in schools,0,rally,0,0,0,0,1,1,https://wtvr.com/2020/01/11/richmond-parents-students-first-ever-summit-ahead-of-general-assembly-rally/,,,,
Salt Lake City,Capitol,Salt Lake,UT,US,2020-01-27,about 500,500,,500,,,Utah Association of Public Charter Schools,support charter schools; education reform,0,rally,0,0,0,0,1,1,https://www.deseret.com/utah/2020/1/27/21083965/school-choice-charter-school-utah-governor-candidates-rally-capitol,,,,
Salt Lake City,State Capitol,Salt Lake,UT,US,2020-01-27,about 50,50,,50,,,Utah ERA Coalition,"for ratification of the Equal Rights Amendment, for women's rights",1,protest; rally,0,0,0,0,0,1,https://www.sltrib.com/news/politics/2020/01/27/era-supporters-rally,,,,
Santa Fe,State Capitol,Santa Fe,NM,US,2020-01-27,,,,,,,Somos Un Pueblo Unido,support pro-immigration state legislation,1,rally,0,0,0,0,1,1,https://www.krqe.com/news/politics-government/immigrant-workers-to-rally-for-pro-worker-legislation/,,,,
St. Louis,Washington Ave at 7th St; in front of US Bank,St. Louis,MO,US,2020-01-27,,17,,17,,,Service Employees International Union Local 1,support St. Louis janitors' contract negotiations ,0,protest,17,0,0,0,1,1,https://www.stltoday.com/news/local/crime-and-courts/police-arrest-union-protesters-blocking-street-in-downtown-st-louis/article_6915d7f2-efef-52b6-831f-c9df9f871112.html,,,,
Tallahassee,State Capitol,Leon,FL,US,2020-01-27,,,,,,,general protesters,against bills that would ban medical treatments for transgender youths,1,protest; rally,0,0,0,0,1,1,https://www.sun-sentinel.com/news/politics/fl-ne-florida-anti-gay-bill-backlash-20200128-bg6p2v7iwvgjrj4qfbx7oy4754-story.html,,,,
Atlanta,State Capitol,Fulton,GA,US,2020-01-28,,,,,,,general protesters,support drug addiction recovery ,0,rally,0,0,0,0,1,1,https://www.valdostadailytimes.com/news/ga_fl_news/lawmakers-rally-for-addiction-recovery/article_bc619686-4205-11ea-9016-1f7a9f2ab1eb.html,,,,
Buckhead,U.S. David Perdue's office,Morgan,GA,US,2020-01-28,,,,,,,The Georgia Alliance for Social Justice; People's Action; Resist Trump Tuesdays,for impeaching President Trump,1,protest; rally,0,0,0,0,1,1,https://www.mdjonline.com/neighbor_newspapers/northside_sandy_springs/news/organizations-to-host-trump-impeachment-rally-in-buckhead/article_dfa9cb68-41dd-11ea-bb04-f3352bfa8077.html,,,,
Charlotte,Metro Division of Charlotte-Mecklenburg Police Department ,Mecklenburg,NC,US,2020-01-28,count video,20,,30,,,general protesters,"for justice for Harold Jermaine Easter, for police transparency, for independent investigation into death in police custody, against racism",1,protest,0,0,0,0,1,1,https://www.charlotteobserver.com/news/local/crime/public-safety-blog/article239731588.html,,,,
Denver,University of Denver,Denver,CO,US,2020-01-28,dozens,24,,24,,,general protesters,against gender-based violence,0,protest,0,0,0,0,1,1,https://denver.cbslocal.com/2020/01/28/silent-protest-puts-spotlight-on-gender-based-violence/,,,,
Gainesville,University of Florida,Alachua,FL,US,2020-01-28,,,,,,,general protesters,against sexual assault,0,protest,0,0,0,0,1,1,https://www.gainesville.com/news/20200127/as-clarence-thomas-arrives-to-teach-some-students-protest,,,,
Jacksonville,State Office Building on North Davis Street,Duval,FL,US,2020-01-28,about 40,40,,40,,,AFSCME Local 985,for higher pay and better working conditions for state workers,0,rally,0,0,0,0,1,1,https://www.jacksonville.com/news/20200128/state-workers-are-sounding-call-to-end-poverty-wages-stage-protest-in-jacksonville,,,,
Madison,State Capitol,Dane,WI,US,2020-01-28,dozens,24,,24,,,general protesters,against Vice President Pence,1,protest,0,0,0,0,1,1,https://www.channel3000.com/dozens-of-protesters-gather-outside-capitol-to-unwelcome-vice-president-mike-pence/,,,,
Mobile,41 West 1-64 Service Road North ,Mobile,AL,US,2020-01-28,,,,,,,general protesters ,against impeaching President Trump,2,protest,0,0,0,0,1,1,https://www.al.com/news/huntsville/2020/01/trump-supporters-at-huntsville-rally-send-message-to-sen-jones-vote-no.html,,,,
Mobile,Government Plaza,Mobile,AL,US,2020-01-28,,,,,,,general protesters,support new Amtrak train line ,0,rally,0,0,0,0,0,1,https://www.youtube.com/watch?v=TDYEz_uFzbY,,,,
Nashville,Capitol,Davidson,TN,US,2020-01-28,,,,,,,general protesters,for abortion rights,1,rally,0,0,0,0,1,1,https://www.newschannel5.com/news/activists-rally-at-capitol-against-abortion-overhaul,,,,
Perth Amboy,City Hall Circle,Middlesex,NJ,US,2020-01-28,,,,,,,general protesters,against pay freeze at city public schools,0,rally,0,0,0,0,1,1,https://www.mycentraljersey.com/story/news/education/2020/01/27/perth-amboy-nj-teachers-call-end-pay-freeze/4589733002/,,,,
Sacramento,State Capitol,Sacramento,CA,US,2020-01-28,around 300,300,,300,,,general protesters,"for repealing AB 5, against state gig economy legislation",0,protest,0,0,0,0,1,1,https://www.chicoer.com/2020/01/28/diverse-crowd-rallies-to-attempt-to-overturn-ab5/,,,,
Tampa,State Services Office,Hillsborough,FL,US,2020-01-28,more than 40,40,,40,,,AFSCME local ,for higher pay and better working conditions for state workers,0,rally,0,0,0,0,1,1,https://www.wmnf.org/tampa-florida-state-workers-rally-raise-working-conditions/,,,,
Wildwood,Convention Center,Cape May ,NJ,US,2020-01-28,several thousand,3000,,3000,,,general supporters,for President Trump ,2,rally,0,0,0,0,1,1,https://www.pressofatlanticcity.com/news/protests-and-pregames-planned-for-trump-s-wildwood-rally/article_55aff114-48f7-561a-8654-30fd14f1a6f1.html,https://www.theatlantic.com/politics/archive/2020/01/trumps-wildwood-new-jersey-rally-showed-2020-plan/605704/,,feat. President Trump,
Yucca Valley,La Contenta Middle School,San Bernardino ,CA,US,2020-01-28,,,,,,,general protesters,against violence at school,0,protest,0,0,0,0,1,1,https://www.desertsun.com/story/news/education/2020/01/28/parents-protest-violence-yucca-valley-school-officials-say-linked-social-media/4597265002/,,,,
Ceder Rapids ,outside the DoubleTree,Linn ,IA,US,2020-01-29,,,,,,,general protesters,Against Cargill; for environmental protection,1,protest,0,0,0,0,1,1,https://www.thegazette.com/subject/news/business/cargill-rail-yard-protest-environment-ceo-cedar-rapids-plan-20200124,,,,
Los Angeles,Hall of Justice,Los Angeles,CA,US,2020-01-29,,,,,,,Black Lives Matter LA,"against police brutality, for police accountability, Black Lives Matter, against District Attorney Jackie Lacey",1,protest,,,,,1,1,https://www.cnn.com/2020/07/10/us/jackie-lacey-la-da-black-lives-matter/index.html,https://www.newyorker.com/magazine/2020/11/16/after-years-of-protests-every-wednesday-la-activists-welcome-a-new-da,,,
Montpelier,statehouse,Washington ,VT,US,2020-01-29,,,,,,,general protesters,for more state funding for mental health,0,rally ,0,0,0,0,1,1,https://vtdigger.org/press_release/advocates-will-rally-for-mental-health-advocacy-day/,,,,
Seattle,Westlake Park,King,WA,US,2020-01-29,,,,,,,Swedish Medical Center nurses,for better staffing and quality care at hospital,0,march ,0,0,0,0,1,1,https://www.capitolhillseattle.com/2020/01/striking-swedish-medical-center-nurses-and-caregivers-set-to-march-from-first-hill/,,,,
Des Moines,"Knapp Center, Drake University",,IA,US,2020-01-30,"more than 7,000",7000,,7000,,,Trump campaign,for President Trump,2,rally,0,0,0,0,1,1,https://www.politico.com/news/2020/01/31/unexpected-joy-trump-rally-iowa-109864,https://www.desmoinesregister.com/story/news/elections/presidential/caucus/2020/01/30/president-trump-lands-des-moines-iowa-greeted-adoring-republican-crowds/2855054001/,,feat. President Trump,
Des Moines,"Knapp Center, Drake University",,IA,US,2020-01-30,about 200,200,,200,,,general protesters,"against President Trump, against factory farms, for immigrants rights, against injustice and hatred",1,counter-protest,0,0,0,0,0,1,https://www.desmoinesregister.com/story/news/elections/presidential/caucus/2020/01/30/president-trump-lands-des-moines-iowa-greeted-adoring-republican-crowds/2855054001/,,,,
Portales,Roosevelt County Courthouse,Roosevelt,NM,US,2020-01-30,,,,,,,general protesters,"for Second Amendment rights, against red flag laws",2,rally,0,0,0,0,1,1,https://www.easternnewmexiconews.com/story/2020/01/29/news/rally-planned-to-protest-red-flag-laws/164522.html,,,,
New York,"Grand Central Terminal, Manhattan",,NY,US,2020-01-31,,,,,,,general protesters,"for free public transit, against police crackdown on subway fare evasion",0,protest,13,0,0,1,1,1,https://abc7ny.com/subway-protest-mta-vandalism-new-york-city/5897179/,,,#J31 for January 31 or #FTP3; action across city,
Santa Fe,State Capitol,Santa Fe,NM,US,2020-01-31,,,,,,,Pro-Gun Women,for Second Amendment rights,2,rally,0,0,0,0,1,1,https://www.daily-times.com/story/news/local/2020/01/25/new-mexico-legislature-red-flag-gun-laws-planned-protest-rally/4555420002/,,,,
Warwick,Chase Bank,,RI,US,2020-01-31,about 35,35,,35,,,Climate Action Rhode Island,"for divestment from fossil fuel companies and investment in renewable energy, for stronger action against climate change",1,demonstration,0,0,0,0,1,1,https://www.browndailyherald.com/2020/02/03/activists-protest-chase-banks-ties-fossil-fuels/,,,,
Orlando,University of Central Florida,Orange,FL,US,2020-02-06,,,,,,,The Bloodstained Men,against circumcision ,0,protest,0,0,0,0,1,1,https://www.clickorlando.com/news/2020/01/28/i-want-my-foreskin-back-anti-circumcision-protesters-stage-at-florida-intersection/,,,,
Milwaukie,"32nd avenue, infront of Providence Milwaukie Hospital",Clackamas,OR,US,2020-02-10,dozens,24,,24,,,Providence Milwaukie Hospital employees,for better benefits and pay for Milwaukee Hospital employees,0,rally,0,0,0,0,1,1,https://pamplinmedia.com/pt/9-news/448760-365653-providence-milwaukie-hospital-workers-protest,,,,
Tallahassee,Russell Bill Cook Jr. Park,,FL,US,2021-01-25,,,,,,,Tallahassee Community Action Committee; Florida Majority,"for justice for Jamee Johnson, against police violence, Black Lives Matter",1,demonstration,,,,,,,,,,,
