id,date,url,headline,abstract,lead_paragraph,type_of_material,section_name,blm,black lives matter,police brutality,defund police,blue lives matter,George Floyd,Breonna Taylor,Tyre Nichols,Eric Garner,Ahmaud Arbery,Tamir Rice
d01bef-98a3-521a-890c-924026e817c1,2021-03-11,https://www.nytimes.com/video/us/politics/100000007649202/chauvin-third-degree-murder-charge.html,Judge Approves Third-Degree Murder Charge in Chauvin Trial,"Judge Peter A. Cahill on Thursday added a third-degree murder charge in the trial of Derek Chauvin, which includes second-degree murder and second-degree manslaughter charges in the killing of George Floyd.","Judge Peter A. Cahill on Thursday added a third-degree murder charge in the trial of Derek Chauvin, which includes second-degree murder and second-degree manslaughter charges in the killing of George Floyd.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
f97f9c-92b4-55b0-be8b-74572fd2a18c,2021-03-30,https://www.nytimes.com/video/us/politics/100000007682828/young-witness-derek-chauvin-trial.html,Young Bystander Testifies in Derek Chauvin Trial,"On Tuesday, the prosecution called to the stand a 9-year-old girl who witnessed the arrest of George Floyd. She testified that she saw Derek Chauvin put his knee on Mr. Floyd’s neck.","On Tuesday, the prosecution called to the stand a 9-year-old girl who witnessed the arrest of George Floyd. She testified that she saw Derek Chauvin put his knee on Mr. Floyd’s neck.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
062af5-fe5a-5198-9783-6c76d7196a75,2021-03-09,https://www.nytimes.com/video/us/100000007642371/george-floyd-derek-chauvin-trial.html,‘There’s a Lot of Anxiety’: Crowds Gather Outside Derek Chauvin Trial,Jury selection was delayed Monday in the case of the first police officer to stand trial for the death of George Floyd.,Jury selection was delayed Monday in the case of the first police officer to stand trial for the death of George Floyd.,Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
ea2175-c56c-56ef-bd31-c4fa27b9f7a3,2021-03-17,https://www.nytimes.com/video/us/100000007659726/jurors-dismissed-chauvin-floyd-trial.html,Two Jurors Dropped From Chauvin Trial,"Two jurors were dismissed from the murder trial of the former officer Derek Chauvin, in the death of George Floyd, saying they could not be impartial after news of a $27 million settlement with Mr. Floyd’s family.","Two jurors were dismissed from the murder trial of the former officer Derek Chauvin, in the death of George Floyd, saying they could not be impartial after news of a $27 million settlement with Mr. Floyd’s family.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
419c8a-6d80-542f-aba6-9302e9f12065,2021-03-29,https://www.nytimes.com/video/us/100000007680640/chauvin-trial-911-dispatcher.html,911 Operator Recounts Watching Floyd Arrest Unfold,"Jena Scurry, the first witness in the murder trial of Derek Chauvin, recalled on Monday watching live surveillance footage of officers pinning George Floyd to the ground.","Jena Scurry, the first witness in the murder trial of Derek Chauvin, recalled on Monday watching live surveillance footage of officers pinning George Floyd to the ground.",Video,U.S.,False,False,False,False,False,True,False,False,False,False,False
6e0416f9-b61a-5dfa-8569-a536fbc81083,2021-03-07,https://www.nytimes.com/2021/03/07/arts/design/amy-sherald-breonna-taylor-painting.html,Amy Sherald Directs Her Breonna Taylor Painting Toward Justice,"After painting a portrait of Taylor, whose killing by police helped galvanize national protests, the artist decided she wanted the work to live on in public.","Typically, Amy Sherald’s gallery would handle the sale of her artwork to a collector or an institution. But when it came to her portrait of Breonna Taylor — the 26-year-old medical worker who was shot and killed by police officers in Louisville, Ky. — Sherald herself wanted to see that particular painting all the way home.",News,Arts,False,False,False,False,False,False,True,False,False,False,False
70221d91-55f9-57c5-93a6-7a9e127ca417,2021-03-11,https://www.nytimes.com/2021/03/10/us/what-happened-on-the-second-day-of-jury-selection-at-the-derek-chauvin-trial.html,What happened on the second day of jury selection at the Derek Chauvin trial?,"MINNEAPOLIS — A third-degree murder charge may be back on the table for Derek Chauvin, the former Minneapolis police officer charged in the death of George Floyd, after a ruling from the Minnesota Supreme Court on Wednesday.","MINNEAPOLIS — A third-degree murder charge may be back on the table for Derek Chauvin, the former Minneapolis police officer charged in the death of George Floyd, after a ruling from the Minnesota Supreme Court on Wednesday.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
73b8b885-d074-5d8c-a4b5-a7bffe6d4f68,2021-03-31,https://www.nytimes.com/2021/03/31/us/georgia-citizens-arrest-law.html,Georgia to Weaken Citizen’s Arrest Law Cited in Ahmaud Arbery’s Death,The governor supports a bill passed on Wednesday that repeals language allowing people to arrest someone who they witnessed committing a crime.,"ATLANTA — Georgia lawmakers on Wednesday approved a bill gutting a Civil War-era law that allowed residents to arrest one another, a move championed by critics who said such laws have historically been used by white citizens to justify the killing of African-Americans.",News,U.S.,False,False,False,False,False,False,False,False,False,True,False
7dd8f7d8-1974-5e20-a9dc-57ec7e9c4c79,2021-03-25,https://www.nytimes.com/2021/03/25/nyregion/nyc-qualified-immunity-police-reform.html,It May Soon Be Easier to Sue the N.Y.P.D. for Misconduct,"A year after nationwide protests against police brutality, the City Council passed a bill limiting qualified immunity, a longstanding legal protection officers had against lawsuits.","A year after nationwide protests against police brutality ignited calls for reform, the New York City Council passed legislation on Thursday aimed at reining in police misconduct by making it far easier to sue officers for conducting illegal searches or using excessive force.",News,New York,False,False,True,False,False,False,False,False,False,False,False
7fa087dd-2c26-56c2-a0f9-eb896b7c93b2,2021-03-08,https://www.nytimes.com/2021/03/08/us/how-will-the-jury-be-chosen.html,How will the jury be chosen?,The task of assembling a suitably impartial jury is expected to be one of the most challenging aspects of a case that has generated enormous attention in Minneapolis and around the world.,"Late last year, prospective jurors in Minneapolis and surrounding communities received an extensive questionnaire about their knowledge of the case of Derek Chauvin, the former police officer who is accused of murdering George Floyd. It was a first step to gauge public sentiment about the case and weed out prospective jurors who have strong enough opinions to disqualify them from hearing the case.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
7ff87a8c-38af-5a8a-8cf7-9d18cdf3131e,2021-03-12,https://www.nytimes.com/2021/03/12/world/africa/nigeria-feminist-coalition.html,"In Nigeria, ‘Feminist’ Was a Common Insult. Then Came the Feminist Coalition.",Protests against police brutality brought the nation’s attention to the Feminist Coalition. Now its members want to change life for Nigerian women.,"LAGOS, Nigeria — During the biggest demonstrations in Nigeria’s recent history, 13 women came together to support their fellow citizens risking their lives to march against police brutality.",News,World,False,False,True,False,False,False,False,False,False,False,False
805a25e1-ea8c-5cc9-a35c-12dac2f41818,2021-03-29,https://www.nytimes.com/2021/03/29/us/womens-history-month-march.html,How Do Women Feel About Women’s History Month? Conflicted.,"The pandemic, racial reckonings, economic hardship and a next-to-impossible year have made this March particularly fraught.","— Patrisse Cullors, a founder of the Black Lives Matter movement, on Women’s History Month",News,U.S.,False,True,False,False,False,False,False,False,False,False,False
824f40b4-6477-583a-993b-bfe0207ba36b,2021-03-31,https://www.nytimes.com/2021/03/31/us/day-3-chauvin-trial.html,Takeaways from the third day of the Derek Chauvin trial.,A witness broke down in sobs as he recounted his memory of George Floyd’s arrest. Jurors watched the fatal incident from the perspective of the police officers’ body cameras.,"The grief and guilt of witnesses have been center stage throughout the first three days of the trial of Derek Chauvin, the former Minneapolis police officer accused of killing George Floyd. On Wednesday, the judge temporarily halted the proceedings after a 61-year-old witness broke down in sobs as he recounted his memory of Mr. Floyd’s arrest.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
827deae0-cd0f-51b9-b6d3-b4c29255cd14,2021-03-08,https://www.nytimes.com/2021/03/07/opinion/george-floyd-protests.html,The Allies’ Betrayal of George Floyd,Did the summer’s protests reflect a racial reckoning or seasonal solidarity?,"Something happened this summer in the wake of the killing of George Floyd, and maybe only history will be able to fully explain what it was.",Op-Ed,Opinion,False,False,False,False,False,True,False,False,False,False,False
85ad8834-8191-5883-b72e-5c188e2c5dc1,2021-03-04,https://www.nytimes.com/2021/03/04/style/Black-representation-fashion.html,The Fashion World Promised More Diversity. Here’s What We Found.,Tracking an industry where Black representation has been rare.,"Against the backdrop of the 2020 Black Lives Matter protests, and amid a flurry of racist incidents in the fashion industry, the fashion world vowed it would change.",News,Style,False,True,False,False,False,False,False,False,False,False,False
f6b0cc8a-c58f-59f0-a648-57224aef72cc,2021-03-31,https://www.nytimes.com/2021/03/30/us/george-floyd-witness-darnella-frazier.html,‘It Wasn’t Right’: Young Witnesses Offer Emotional Testimony in Chauvin Trial,"On the second day of Derek Chauvin’s trial, eyewitnesses painted a harrowing and consistent picture of what they saw during the fatal arrest of George Floyd.","MINNEAPOLIS — She was the teenager whose video of George Floyd’s final moments rippled across the globe. And in a courtroom on Tuesday, Darnella Frazier, now 18, shared her story publicly for the first time, testifying that she remained haunted by Mr. Floyd’s cries for help as she watched a police officer kneel on his neck.",News,U.S.,False,False,False,False,False,True,False,False,False,False,False
