id,type,section,date,headline,url,category,lead_paragraph,Black Lives Matter,BLM,Police Brutality,George Floyd,Breonna Taylor,Tyrel Nichols,Ahmaud Abery,Blue Lives Matter
it-will-be-a-team-decision-george-floyd-says-jason-holder-west-indies-england,article,sport,2020-06-10,"it will be a team decision if we protest over george floyd, says jason holder",https://www.theguardian.com/sport/2020/jun/10/it-will-be-a-team-decision-george-floyd-says-jason-holder-west-indies-england,Sport,"it is just as well that jason holder is an experienced, intelligent captain – and diplomat – as he heads up an unusual expedition in unusual circumstances.",False,False,False,True,False,False,False,False
cummings-recruit-sacked-after-suggesting-police-use-live-rounds-on-blm-protesters,article,politics,2020-09-02,cummings recruit sacked after suggesting police use 'live rounds' on blm protesters,https://www.theguardian.com/politics/2020/sep/02/cummings-recruit-sacked-after-suggesting-police-use-live-rounds-on-blm-protesters,News,"a data specialist recruited to the civil service following dominic cummings’ call for “weirdos and misfits” to work for the uk government was sacked recently after posting on social media that police should use live rounds against black lives matter demonstrators, the guardian can reveal.",False,True,False,False,False,False,False,False
rockets-and-blue-lights-review-bbc,article,stage,2020-06-13,rockets and blue lights review – swirling journey through black history,https://www.theguardian.com/stage/2020/jun/13/rockets-and-blue-lights-review-bbc,Arts,"when the bbc programmed rockets and blue lights as part of its  lockdown theatre festival, it had good cause to think it was on to a winner. here was a play, pulled after three previews because of the covid-19 pandemic, written by  winsome pinnock, the first black woman to have a play staged at the national theatre, directed by miranda cromwell and produced by the manchester royal exchange. it had form.",False,False,False,False,False,False,False,False
tuesday-briefing-covids-toll-on-lungs-vicious-expert,article,world,2020-06-16,tuesday briefing: covid's toll on lungs vicious – expert,https://www.theguardian.com/world/2020/jun/16/tuesday-briefing-covids-toll-on-lungs-vicious-expert,News,"hello, warren murray here to make sure you keep up with the pack.",False,False,False,False,False,False,False,False
bootsy-collins-were-all-funky-just-not-all-of-us-know-it,article,music,2020-06-15,"bootsy collins: 'we're all funky, just not all of us know it'",https://www.theguardian.com/music/2020/jun/15/bootsy-collins-were-all-funky-just-not-all-of-us-know-it,Arts,"at the age of 17, william “bootsy” collins packed up his homemade bass guitar and left home to tour the world with james brown. he was heading off in pursuit of the funk. or, as he calls it now – aged 68, in his high-pitched rasp down the phone from cincinnati, ohio – “the fonk”.",False,False,False,False,False,False,False,False
george-floyd-riots-violence-damage-property-police-brutality,article,commentisfree,2020-06-01,"as the george floyd protests continue, let's be clear where the violence is coming from | rebecca solnit",https://www.theguardian.com/commentisfree/2020/jun/01/george-floyd-riots-violence-damage-property-police-brutality,Opinion,"the word “violence” is going to be used a lot to describe the  events in us cities over the weekend and all this week. so it’s going to be important to be clear about who is violent and what violence is. property destruction and harming human beings are profoundly different actions, and with a few exceptions (seemingly interlopers in the protests) virtually all the violence visited on human beings during this round of civil unrest across the us has been inflicted by police.",False,False,False,True,False,False,False,False
police-gun-violence-trust-report,article,us-news,2020-01-21,"distrust of police is major driver of us gun violence, report warns",https://www.theguardian.com/us-news/2020/jan/21/police-gun-violence-trust-report,News,"the lack of trust between law enforcement and the communities they serve is a major driver of gun violence in cities across the united states,  a new report by the giffords law center to prevent gun violence warns.",False,False,False,False,False,False,False,False
us-police-officers-fired-rehired-why,article,us-news,2020-05-28,why the officers fired for the george floyd killing could ultimately get their jobs back,https://www.theguardian.com/us-news/2020/may/28/us-police-officers-fired-rehired-why,News,the four minneapolis officers involved in  the killing of george floyd were swiftly fired after  footage of his death went viral.,False,False,False,True,False,False,False,False
family-of-david-dungay-who-died-in-custody-express-solidarity-with-family-of-george-floyd,article,australia-news,2020-05-31,"family of david dungay, who died in custody, express solidarity with family of george floyd",https://www.theguardian.com/australia-news/2020/jun/01/family-of-david-dungay-who-died-in-custody-express-solidarity-with-family-of-george-floyd,News,"the family of david dungay, an aboriginal man who said “i can’t breathe” 12 times before he died while being restrained by five prison guards, said they have been traumatised anew by footage of the recent deathof an unarmed black man in the us, george floyd.",False,False,False,True,False,False,False,False
george-floyd-minnesota-governor-national-guard-protests,article,us-news,2020-05-29,george floyd killing: fires erupt in minneapolis as us rocked by third night of protests,https://www.theguardian.com/us-news/2020/may/28/george-floyd-minnesota-governor-national-guard-protests,News,"cities across the us were convulsed by protests on thursday night over the police killing of george floyd, a 46-year old black man, as demonstrators stormed the police headquarters of the officers involved in his death in minneapolis and donald trump threatened to use violence to suppress the unrest.",False,False,False,True,False,False,False,False
police-officers-shoot-and-kill-los-angeles-security-guard,article,us-news,2020-06-19,police officers shoot and kill los angeles security guard: 'he ran because he was scared',https://www.theguardian.com/us-news/2020/jun/19/police-officers-shoot-and-kill-los-angeles-security-guard,News,"after sheriff’s deputies chased and shot dead a security guard at an auto repairs shop in los angeles on thursday evening, family members have identified the dead man  to local media as andres guardado, 18.",False,False,False,False,False,False,False,False
allyship-or-stunt-marc-quinns-blm-statue-divides-art-world,article,world,2020-07-15,allyship or stunt? marc quinn’s blm statue divides art world,https://www.theguardian.com/world/2020/jul/15/allyship-or-stunt-marc-quinns-blm-statue-divides-art-world,News,"marc quinn’s  statue of a black lives matter protester has divided opinion in the art world with critics calling it a “an opportunistic stunt”, while booker prize-winning author  bernardine evaristo said it showed “initiative” and “active allyship”.",False,True,False,False,False,False,False,False
us-books-world-rocked-by-racism-rows,article,books,2020-06-12,us books world rocked by racism rows,https://www.theguardian.com/books/2020/jun/12/us-books-world-rocked-by-racism-rows,Arts,the us literary establishment is in turmoil after a wave of resignations from the poetry foundation and the national book critics circle over their responses to black lives matter protests.,False,False,False,False,False,False,False,False
george-floyd-protests-curfew-rules-arrests,article,us-news,2020-06-06,anger mounts over selective us curfew rules: 'a license to decide who to arrest',https://www.theguardian.com/us-news/2020/jun/05/george-floyd-protests-curfew-rules-arrests,News,"cities across the us have enacted curfews in an attempt to quell the unrest over the killing of george floyd in police custody. but the selective enforcement of the curfew orders only underscores the demonstrators’ message about law enforcement abuses, civil liberties experts warn.",False,False,False,False,False,False,False,False
who-was-edward-colston-and-why-was-his-bristol-statue-toppled-slave-trader-black-lives-matter-protests,article,uk-news,2020-06-08,who was edward colston and why was his bristol statue toppled?,https://www.theguardian.com/uk-news/2020/jun/08/who-was-edward-colston-and-why-was-his-bristol-statue-toppled-slave-trader-black-lives-matter-protests,News,the statue of slave trader edward colston that was toppled from its plinth and pushed into the docks by protesters has long caused anger and divided opinion in bristol.,False,False,False,False,False,False,False,False
